captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-23T13:55:15+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,148800,2000,1.36,595200,-86000,-12.62477980035232,339635,146500,149500,145000
2026-07-23T13:55:15+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,269500,9000,3.45,2695000,-392000,-12.698412698412698,11134084,269000,273000,263000
2026-07-23T13:55:15+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36700,1200,3.38,403700,-40850,-9.189067596445843,1626291,36100,36975,35550
2026-07-23T13:55:15+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,130500,-1100,-0.84,652500,81000,14.173228346456693,480602,130300,133100,130300
2026-07-23T13:55:15+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,131055,4125,3.25,1048440,-238260,-18.517136861739335,720448,130545,132775,127060
2026-07-23T13:55:15+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,27585,-245,-0.88,4330845,-195415,-4.31736135352366,714164,27755,27805,27535
2026-07-23T13:55:15+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27290,-235,-0.85,10179170,1166560,12.94364229673757,38213927,27480,27510,27245
2026-07-23T13:55:15+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28185,-215,-0.76,11696775,1092940,10.307025712867091,8017402,28390,28475,28095
2026-07-23T13:55:15+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24795,-595,-2.34,2653065,-448341,-14.456056382169894,120398,24880,25090,24670
2026-07-23T13:55:15+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,32360,-240,-0.74,1812160,-152750,-7.7738929518400335,538160,32575,32685,32255
2026-07-23T13:55:15+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15575,-95,-0.61,1136975,-20770,-1.7940047247018989,329521,15650,15705,15545
2026-07-23T13:55:15+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,29950,900,3.1,389350,-2600,-0.6633499170812603,335387,29150,30350,29150
2026-07-23T13:55:15+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,216000,19100,9.7,648000,-4500,-0.6896551724137931,1345213,204500,216500,203000
