captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-09T09:55:16+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,125700,300,0.24,502800,-178400,-26.189078097475043,202226,123900,127200,123900
2026-09-09T09:55:16+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,272750,3250,1.21,2727500,-359500,-11.645610625202462,3804717,269500,273000,268500
2026-09-09T09:55:16+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35150,-250,-0.71,386650,-57900,-13.024406703407939,321322,35400,35600,35100
2026-09-09T09:55:16+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,133900,-2900,-2.12,669500,98000,17.14785651793526,197049,137800,137800,133900
2026-09-09T09:55:16+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,135860,4325,3.29,1086880,-199820,-15.529649490945829,464789,131775,135880,131775
2026-09-09T09:55:16+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,25780,-160,-0.62,4769300,-379580,-7.372088687248489,344329,25755,25810,25710
2026-09-09T09:55:16+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25502,-158,-0.62,9512246,499636,5.543743710201595,6921089,25475,25530,25430
2026-09-09T09:55:16+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26185,-130,-0.49,10866775,262940,2.4796689122378837,5106850,26135,26195,26090
2026-09-09T09:55:16+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23230,325,1.42,2485610,-615796,-19.855381720419707,57789,23120,23265,23120
2026-09-09T09:55:16+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30105,-145,-0.48,2077245,-292870,-12.356784375441698,193883,30050,30120,30000
2026-09-09T09:55:16+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,14820,-115,-0.77,1422720,-249560,-14.923338196952663,64465,14810,14835,14755
2026-09-09T09:55:16+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26650,0,0,346450,-45500,-11.608623548922056,63374,26650,26850,26550
2026-09-09T09:55:16+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,210750,-3750,-1.75,632250,-20250,-3.103448275862069,163784,214500,216000,210500
