captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-16T13:50:20+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,120900,-900,-0.74,483600,-197600,-29.00763358778626,299913,121800,121900,120500
2026-09-16T13:50:20+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,252750,4250,1.71,2527500,-559500,-18.124392614188533,7533656,248000,254000,247500
2026-09-16T13:50:20+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,33700,-800,-2.32,370700,-73850,-16.612304577662805,954433,34200,34350,33650
2026-09-16T13:50:20+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,136800,-800,-0.58,684000,112500,19.68503937007874,371674,137400,137800,135400
2026-09-16T13:50:20+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,125395,2700,2.2,1003160,-283540,-22.036216678324397,1706533,122695,126135,121755
2026-09-16T13:50:20+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26020,105,0.41,4813700,-335180,-6.509765230496729,1021031,25995,26145,25975
2026-09-16T13:50:20+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25737,112,0.44,9599901,587291,6.516325459550563,30485087,25695,25865,25690
2026-09-16T13:50:20+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26220,70,0.27,10881300,277465,2.6166476562488947,12924845,26170,26330,26145
2026-09-16T13:50:20+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22800,90,0.4,2439600,-661806,-21.33890242038611,78484,22610,22855,22610
2026-09-16T13:50:20+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30145,80,0.27,2080005,-290110,-12.240334329768809,444727,30090,30270,30055
2026-09-16T13:50:20+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15045,120,0.8,1444320,-227960,-13.631688473222187,103111,15020,15120,15020
2026-09-16T13:50:20+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,25550,-300,-1.16,332150,-59800,-15.257048092868988,154700,25800,25850,25500
2026-09-16T13:50:20+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,201500,-4500,-2.18,604500,-48000,-7.35632183908046,274381,203000,203500,201000
