captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-31T09:50:18+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,130000,9200,7.62,520000,-161200,-23.66412213740458,355332,126100,131100,123700
2026-07-31T09:50:18+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,250000,43000,20.77,2500000,-587000,-19.015225137674115,16738819,257000,260000,243000
2026-07-31T09:50:18+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36750,600,1.66,404250,-40300,-9.06534698009223,1002112,37050,37350,35750
2026-07-31T09:50:18+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,124600,0,0,623000,51500,9.011373578302711,180211,126200,126500,122000
2026-07-31T09:50:18+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,114810,21135,22.56,918480,-368220,-28.617393331778967,999066,111400,115905,110000
2026-07-31T09:50:18+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,26790,400,1.52,4634670,-328870,-6.625714711677552,343356,26600,26800,26600
2026-07-31T09:50:18+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26510,400,1.53,9888230,875620,9.71549861804738,2788277,26325,26525,26325
2026-07-31T09:50:18+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26890,900,3.46,11159350,555515,5.238812184459679,1101460,26680,26900,26670
2026-07-31T09:50:18+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23895,1795,8.12,2556765,-544641,-17.56109970768097,52915,24000,24500,23535
2026-07-31T09:50:18+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,30920,1030,3.45,1947960,-236155,-10.81238854181213,155430,30685,30930,30670
2026-07-31T09:50:18+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15495,-175,-1.12,1224105,-28500,-2.275258361574479,124650,15385,15510,15345
2026-07-31T09:50:18+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28150,1550,5.83,365950,-26000,-6.633499170812604,125665,27900,28550,27550
2026-07-31T09:50:18+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,204250,9550,4.9,612750,-39750,-6.091954022988506,513696,205000,207500,199600
