captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-18T09:50:21+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,121600,700,0.58,486400,-194800,-28.596594245449207,78387,122400,122500,121300
2026-09-18T09:50:21+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,259500,7000,2.77,2595000,-492000,-15.937803692905733,2648627,261000,261000,258000
2026-09-18T09:50:21+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,33550,50,0.15,369050,-75500,-16.983466426723652,278181,34000,34150,33450
2026-09-18T09:50:21+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,135800,-1700,-1.24,679000,107500,18.810148731408574,85375,140200,140200,135600
2026-09-18T09:50:21+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,129950,2295,1.8,1039600,-247100,-19.204165695189243,400514,131020,131335,129845
2026-09-18T09:50:21+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26485,135,0.51,4899725,-249155,-4.839013533040195,187996,26425,26510,26415
2026-09-18T09:50:21+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26195,140,0.54,9770735,758125,8.411825209345572,4370232,26130,26220,26125
2026-09-18T09:50:21+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26900,245,0.92,11163500,559665,5.277948968462825,3495029,26860,26935,26850
2026-09-18T09:50:21+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24295,865,3.69,2599565,-501841,-16.181080451898268,71177,24210,24350,24205
2026-09-18T09:50:21+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30935,295,0.96,2134515,-235600,-9.940445927729245,64530,30900,30970,30875
2026-09-18T09:50:21+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15045,-5,-0.03,1444320,-227960,-13.631688473222187,55100,15025,15065,15000
2026-09-18T09:50:21+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26050,650,2.56,338650,-53300,-13.598673300165837,84621,25900,26100,25750
2026-09-18T09:50:21+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,198200,-800,-0.4,594600,-57900,-8.873563218390805,334089,201500,202000,197500
