captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-22T13:50:21+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,118500,-1500,-1.25,474000,-207200,-30.416911332941865,483033,120600,122000,118500
2026-09-22T13:50:21+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,278000,4000,1.46,2780000,-307000,-9.94493035309362,11150155,283000,283500,278000
2026-09-22T13:50:21+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,34100,900,2.71,375100,-69450,-15.622539646833877,1154348,33500,34600,33400
2026-09-22T13:50:21+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,135500,-200,-0.15,677500,106000,18.547681539807524,309873,136000,136500,134200
2026-09-22T13:50:21+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,137125,1875,1.39,1097000,-189700,-14.743141369394575,969362,139285,139950,137095
2026-09-22T13:50:21+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26475,-165,-0.62,4897875,-251005,-4.874943677071519,551596,26755,26805,26440
2026-09-22T13:50:21+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26185,-155,-0.59,9767005,754395,8.370438751926468,31716473,26475,26510,26142
2026-09-22T13:50:21+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27455,165,0.6,11393825,789990,7.450040480637429,24555762,27790,27830,27425
2026-09-22T13:50:21+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24330,-175,-0.71,2603310,-498096,-16.060328767017282,178806,24830,25050,23585
2026-09-22T13:50:21+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,31565,195,0.62,2177985,-192130,-8.106357708381239,345204,31965,31995,31535
2026-09-22T13:50:21+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,14740,-245,-1.63,1415040,-257240,-15.382591432056833,412919,14880,14890,14710
2026-09-22T13:50:21+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26100,-200,-0.76,339300,-52650,-13.432835820895523,391882,26600,26850,26050
2026-09-22T13:50:21+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,202000,4100,2.07,606000,-46500,-7.126436781609195,351345,201000,203500,201000
