captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-28T13:50:19+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,127900,1800,1.43,511600,-169600,-24.897240164415738,570614,126200,128000,126000
2026-08-28T13:50:19+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,258500,-7500,-2.82,2585000,-502000,-16.261742792355037,10168517,262500,266000,258000
2026-08-28T13:50:19+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36650,650,1.81,403150,-41400,-9.31278821279946,1095605,35850,36775,35750
2026-08-28T13:50:19+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,135100,1500,1.12,675500,104000,18.19772528433946,294875,132400,135300,131700
2026-08-28T13:50:19+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,125040,-2160,-1.7,1000320,-286380,-22.256936348799254,633622,125945,127760,124810
2026-08-28T13:50:19+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26670,20,0.08,4933950,-214930,-4.1743058684607135,239186,26695,26745,26635
2026-08-28T13:50:19+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26380,15,0.06,9839740,827130,9.177474671599015,10026257,26405,26455,26345
2026-08-28T13:50:19+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26960,105,0.39,11188400,584565,5.512769672481701,8037644,26990,27050,26930
2026-08-28T13:50:19+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24305,200,0.83,2600635,-500771,-16.146579970503698,76006,24215,24400,24215
2026-08-28T13:50:19+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,31005,125,0.4,2139345,-230770,-9.736658347801688,166642,31040,31115,30970
2026-08-28T13:50:19+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15465,-110,-0.71,1484640,-187640,-11.2206089889253,326760,15485,15505,15435
2026-08-28T13:50:19+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26400,-200,-0.75,343200,-48750,-12.437810945273633,253059,26350,26550,26200
2026-08-28T13:50:19+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,220000,3500,1.62,660000,7500,1.1494252873563218,819832,220000,229000,218750
