captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-23T12:57:57+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,115600,-2900,-2.45,462400,-218800,-32.119788608338226,379007,119100,119800,115200
2026-09-23T12:57:57+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,283500,7000,2.53,2835000,-252000,-8.16326530612245,10704106,284500,285000,281000
2026-09-23T12:57:57+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,33850,-300,-0.88,372350,-72200,-16.241142728601957,736190,34200,34600,33800
2026-09-23T12:57:57+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,132600,-3400,-2.5,663000,91500,16.010498687664043,289142,135800,136700,132100
2026-09-23T12:57:57+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,138800,2105,1.54,1110400,-176300,-13.701717572083624,1181562,140010,140450,137440
2026-09-23T12:57:57+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26410,-70,-0.26,4885850,-263030,-5.10848961327512,362547,26365,26410,26255
2026-09-23T12:57:57+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26117,-108,-0.41,9741641,729031,8.089010841476552,15952278,26075,26120,25965
2026-09-23T12:57:57+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27560,140,0.51,11437400,833565,7.860976712670463,19414911,27535,27565,27425
2026-09-23T12:57:57+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,25000,785,3.24,2675000,-426406,-13.74879651358126,208377,24970,25120,24870
2026-09-23T12:57:57+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,31685,160,0.51,2186265,-183850,-7.757007571362571,237695,31660,31685,31525
2026-09-23T12:57:57+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,14665,-75,-0.51,1407840,-264440,-15.813141339966991,164174,14655,14670,14592
2026-09-23T12:57:57+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26100,0,0,339300,-52650,-13.432835820895523,222704,26350,26800,26000
2026-09-23T12:57:57+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,195900,-5100,-2.54,587700,-64800,-9.931034482758621,638470,201000,201500,195700
