captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-30T13:10:19+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,119300,-1100,-0.91,477200,-204000,-29.947152084556667,825882,115000,124400,115000
2026-07-30T13:10:19+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,208000,-500,-0.24,2080000,-1007000,-32.62066731454487,32714985,214000,226000,202000
2026-07-30T13:10:19+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35700,400,1.13,392700,-51850,-11.663479923518166,1921183,35000,37050,34750
2026-07-30T13:10:19+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,124600,4200,3.49,623000,51500,9.011373578302711,650868,121600,130400,120000
2026-07-30T13:10:19+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,93710,-4625,-4.7,749680,-537020,-41.73622445014378,2543910,95750,102560,92350
2026-07-30T13:10:19+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,26485,-445,-1.65,4581905,-381635,-7.688766485210152,383725,26530,26670,26410
2026-07-30T13:10:19+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26200,-390,-1.47,9772600,759990,8.432518438055126,15692148,26270,26385,26135
2026-07-30T13:10:19+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26075,-395,-1.49,10821125,217290,2.0491642882032775,3841555,26140,26370,26050
2026-07-30T13:10:19+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22195,-905,-3.92,2374865,-726541,-23.426181544757444,169227,22345,22655,22080
2026-07-30T13:10:19+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,29980,-465,-1.53,1888740,-295375,-13.52378423297308,384779,30040,30325,29955
2026-07-30T13:10:19+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15700,-175,-1.1,1240300,-12305,-0.9823527768131215,234560,15830,15830,15650
2026-07-30T13:10:19+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26800,850,3.28,348400,-43550,-11.11111111111111,580145,25600,28000,25600
2026-07-30T13:10:19+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,196500,-5000,-2.48,589500,-63000,-9.655172413793103,1108819,198500,205500,195900
