captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-01T13:15:54+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,131300,300,0.23,525200,-156000,-22.900763358778626,334523,129700,133000,129300
2026-09-01T13:15:54+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,260250,250,0.1,2602500,-484500,-15.694849368318756,7950939,256500,262500,254000
2026-09-01T13:15:54+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36550,0,0,402050,-42500,-9.560229445506693,657743,36200,37100,36200
2026-09-01T13:15:54+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,137300,1000,0.73,686500,115000,20.122484689413824,449336,134100,138600,134100
2026-09-01T13:15:54+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,124745,65,0.05,997960,-288740,-22.44035128623611,964702,123705,125950,122385
2026-09-01T13:15:54+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26450,40,0.15,4893250,-255630,-4.964769037149827,922480,26400,26460,26315
2026-09-01T13:15:54+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26165,35,0.13,9759545,746935,8.287665837088259,17381092,26130,26175,26030
2026-09-01T13:15:54+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26750,55,0.21,11101250,497415,4.690897208415635,13428852,26695,26755,26585
2026-09-01T13:15:54+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23215,10,0.04,2484005,-617401,-19.907132442511557,44003,23205,23590,23110
2026-09-01T13:15:54+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30760,80,0.26,2122440,-247675,-10.449914877548135,326942,30685,30760,30570
2026-09-01T13:15:54+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15420,55,0.36,1480320,-191960,-11.478938933671396,141491,15365,15430,15340
2026-09-01T13:15:54+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26200,-350,-1.32,340600,-51350,-13.101160862354892,146134,26400,26600,26000
2026-09-01T13:15:54+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,216000,-1000,-0.46,648000,-4500,-0.6896551724137931,226838,217000,218500,214000
