captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-14T11:09:53+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,140700,3300,2.4,562800,-118400,-17.381092190252495,351398,137400,142300,137200
2026-08-14T11:09:53+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,269750,1750,0.65,2697500,-389500,-12.617427923550373,9346705,275000,275500,266000
2026-08-14T11:09:53+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,39900,-200,-0.5,438900,-5650,-1.270948149814419,1321781,40100,41400,39500
2026-08-14T11:09:53+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,133100,2100,1.6,665500,94000,16.447944006999123,298917,131500,134500,130200
2026-08-14T11:09:53+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,124800,1225,0.99,998400,-288300,-22.40615528095127,998023,127965,128425,123405
2026-08-14T11:09:53+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27640,45,0.16,4781720,-181820,-3.6631114083899794,259030,27670,27775,27610
2026-08-14T11:09:53+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27340,60,0.22,10197820,1185210,13.150574583833096,23158263,27375,27475,27315
2026-08-14T11:09:53+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28115,150,0.54,11667725,1063890,10.033068224845069,5618857,28190,28290,28085
2026-08-14T11:09:53+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,27125,-320,-1.17,2902375,-199031,-6.4174442172356665,93643,27280,27340,27035
2026-08-14T11:09:53+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,32330,165,0.51,2036790,-147325,-6.7452950050707035,588377,32415,32525,32295
2026-08-14T11:09:53+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15695,25,0.16,1239905,-12700,-1.0138870593682765,138083,15680,15745,15670
2026-08-14T11:09:53+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28450,100,0.35,369850,-22100,-5.638474295190713,103861,28400,28600,28250
2026-08-14T11:09:53+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,227000,500,0.22,681000,28500,4.3678160919540225,449475,227000,232500,225000
