captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-13T14:58:22+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,136400,800,0.59,545600,-135600,-19.90604815032296,631569,137900,141000,136000
2026-08-13T14:58:22+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,265000,9500,3.72,2650000,-437000,-14.156138645934565,23002505,267500,271000,262500
2026-08-13T14:58:22+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,39950,400,1.01,439450,-5100,-1.147227533460803,2119034,39800,40400,39150
2026-08-13T14:58:22+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,129700,1800,1.41,648500,77000,13.47331583552056,560655,130400,133900,128900
2026-08-13T14:58:22+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,123425,4470,3.76,987400,-299300,-23.261055413072203,1500799,123320,125580,122560
2026-08-13T14:58:22+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27505,60,0.22,4758365,-205175,-4.133642521265065,410680,27485,27520,27385
2026-08-13T14:58:22+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27215,80,0.29,10151195,1138585,12.633243866094285,34168386,27185,27225,27090
2026-08-13T14:58:22+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27905,180,0.65,11580575,976740,9.211195760779,9102357,27820,27920,27750
2026-08-13T14:58:22+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,27400,1185,4.52,2931800,-169606,-5.468680978885061,159107,27270,27430,27160
2026-08-13T14:58:22+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,32095,210,0.66,2021985,-162130,-7.423143927860941,500237,31995,32110,31915
2026-08-13T14:58:22+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15605,15,0.1,1232795,-19810,-1.5815041453610674,187083,15605,15620,15545
2026-08-13T14:58:22+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28150,-400,-1.4,365950,-26000,-6.633499170812604,497623,28950,29700,28100
2026-08-13T14:58:22+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,227000,11500,5.34,681000,28500,4.3678160919540225,1585093,218500,230000,215500
