captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-14T13:55:22+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,142300,-1200,-0.84,569200,-112000,-16.441573693482088,744212,143700,144700,138700
2026-07-14T13:55:22+09:00,KIS_OPEN_API,005930,삼성전자,7,2356500,336642.8571,264500,10000,3.93,1851500,-505000,-21.43008699342245,30071064,255000,270000,247000
2026-07-14T13:55:22+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,34250,-500,-1.44,376750,-67800,-15.25137779777303,1628762,35050,35050,33700
2026-07-14T13:55:22+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,137300,4700,3.54,686500,115000,20.122484689413824,957136,134800,137500,129200
2026-07-14T13:55:22+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,130790,450,0.35,1046320,-240380,-18.681899432657183,3177146,130005,135260,121560
2026-07-14T13:55:22+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,28080,-385,-1.35,4408560,-117700,-2.6003808884156014,1337428,28240,28250,27955
2026-07-14T13:55:22+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27790,-445,-1.58,10365670,1353060,15.01296516769282,41447192,27935,27960,27665
2026-07-14T13:55:22+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28945,-425,-1.45,12012175,1408340,13.281421297106188,7633559,29055,29125,28760
2026-07-14T13:55:22+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,26865,-1315,-4.67,2874555,-226851,-7.3144567334944215,240573,26810,27080,26505
2026-07-14T13:55:22+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,33225,-480,-1.42,1860600,-104310,-5.308640090385818,917303,33340,33425,33005
2026-07-14T13:55:22+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15615,-120,-0.76,1139895,-17850,-1.5417902906080354,263963,15715,15755,15585
2026-07-14T13:55:22+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,30300,-850,-2.73,393900,1950,0.4975124378109453,659525,31300,31450,29800
2026-07-14T13:55:22+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,185100,-2900,-1.54,555300,-97200,-14.896551724137929,743722,187300,189400,181100
