captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-10T13:50:21+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,127100,300,0.24,508400,-172800,-25.36699941280094,369207,125800,127400,125300
2026-09-10T13:50:21+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,269000,-500,-0.19,2690000,-397000,-12.86038224813735,9578428,269000,270500,263500
2026-09-10T13:50:21+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,34850,-200,-0.57,383350,-61200,-13.766730401529637,829667,34750,35000,34500
2026-09-10T13:50:21+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,134800,800,0.6,674000,102500,17.935258092738408,338105,133900,135700,133000
2026-09-10T13:50:21+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,136675,1075,0.79,1093400,-193300,-15.022926867179606,1221815,135585,138190,132800
2026-09-10T13:50:21+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,25655,-90,-0.35,4746175,-402705,-7.82121548764003,517138,25720,25760,25615
2026-09-10T13:50:21+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25380,-80,-0.31,9466740,454130,5.038828929688514,28876733,25445,25485,25335
2026-09-10T13:50:21+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26050,-115,-0.44,10810750,206915,1.9513223281954124,22970094,26130,26185,25980
2026-09-10T13:50:21+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22720,-550,-2.36,2431040,-670366,-21.61490627154265,91893,22760,22820,22555
2026-09-10T13:50:21+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,29950,-130,-0.43,2066550,-303565,-12.808028302424143,826345,30060,30100,29875
2026-09-10T13:50:21+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,14690,-70,-0.47,1410240,-262040,-15.669624703996938,174766,14735,14770,14665
2026-09-10T13:50:21+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26500,-50,-0.19,344500,-47450,-12.106135986733001,577926,26250,26600,25800
2026-09-10T13:50:21+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,207000,-3000,-1.43,621000,-31500,-4.827586206896552,408844,208500,210000,205500
