captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-07T12:39:44+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,126500,0,0,506000,-175200,-25.719318849089838,363582,128300,128400,126200
2026-09-07T12:39:44+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,266750,11250,4.4,2667500,-419500,-13.589245221898283,7821912,267000,268000,264000
2026-09-07T12:39:44+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36200,0,0,398200,-46350,-10.426273759982005,634368,36550,36600,35850
2026-09-07T12:39:44+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,138200,3900,2.9,691000,119500,20.909886264216972,251932,137100,138400,135200
2026-09-07T12:39:44+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,129850,6100,4.93,1038800,-247900,-19.266340250252583,1245297,129165,130500,129000
2026-09-07T12:39:44+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26045,-215,-0.82,4818325,-330555,-6.419939870418421,741870,26070,26080,25815
2026-09-07T12:39:44+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25765,-215,-0.83,9610345,597735,6.632207540324058,23528634,25785,25790,25535
2026-09-07T12:39:44+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26375,-95,-0.36,10945625,341790,3.2232678082976585,14374180,26345,26385,26085
2026-09-07T12:39:44+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22810,-195,-0.85,2440670,-660736,-21.30440193899154,142389,22845,22845,22555
2026-09-07T12:39:44+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30320,-105,-0.35,2092080,-278035,-11.730865379949918,584308,30295,30340,29990
2026-09-07T12:39:44+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15010,-225,-1.48,1440960,-231320,-13.83261176358026,215580,15095,15100,14910
2026-09-07T12:39:44+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26600,-50,-0.19,345800,-46150,-11.774461028192372,95808,26800,26900,26550
2026-09-07T12:39:44+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,216750,3250,1.52,650250,-2250,-0.3448275862068966,302299,216000,219500,213500
