captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-26T09:50:15+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,133000,-1900,-1.41,532000,-149200,-21.90252495596007,101193,135800,135800,132800
2026-08-26T09:50:15+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,258250,1250,0.49,2582500,-504500,-16.342727567217363,4035431,256500,263500,255500
2026-08-26T09:50:15+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36200,150,0.42,398200,-46350,-10.426273759982005,364260,36100,36350,35650
2026-08-26T09:50:15+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,132700,1900,1.45,663500,92000,16.097987751531058,104088,131500,132700,130700
2026-08-26T09:50:15+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,124105,-810,-0.65,992840,-293860,-22.838268438641485,341310,123810,126230,122925
2026-08-26T09:50:15+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,26600,-35,-0.13,4601800,-361740,-7.287943685353598,134580,26565,26620,26555
2026-08-26T09:50:15+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26310,-45,-0.17,9813630,801020,8.88776946966528,2963640,26310,26355,26285
2026-08-26T09:50:15+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26645,-120,-0.45,11057675,453840,4.279960976382601,3960895,26665,26710,26630
2026-08-26T09:50:15+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24380,110,0.45,2608660,-492746,-15.887826360044443,20100,24630,24630,24290
2026-08-26T09:50:15+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,30635,-145,-0.47,1930005,-254110,-11.634460639664121,198562,30655,30715,30615
2026-08-26T09:50:15+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15645,-45,-0.29,1235955,-16650,-1.329229884919827,150264,15630,15650,15605
2026-08-26T09:50:15+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26550,-50,-0.19,345150,-46800,-11.940298507462686,35221,26750,26850,26500
2026-08-26T09:50:15+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,220000,-500,-0.23,660000,7500,1.1494252873563218,191746,218500,220000,214000
