captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-14T13:04:14+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,124500,-2100,-1.66,498000,-183200,-26.89371697005285,311086,124700,125000,122000
2026-09-14T13:04:14+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,252000,-7500,-2.89,2520000,-567000,-18.367346938775512,10038674,249500,254500,249000
2026-09-14T13:04:14+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,34850,350,1.01,383350,-61200,-13.766730401529637,591695,34000,34950,33850
2026-09-14T13:04:14+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,141600,3800,2.76,708000,136500,23.88451443569554,444638,135000,141700,134900
2026-09-14T13:04:14+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,125355,-3545,-2.75,1002840,-283860,-22.061086500349735,978781,124200,126835,123910
2026-09-14T13:04:14+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,25685,-25,-0.1,4751725,-397155,-7.713425055546061,385387,25620,25755,25620
2026-09-14T13:04:14+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25405,-35,-0.14,9476065,463455,5.142295073236277,16134891,25370,25470,25335
2026-09-14T13:04:14+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,25810,-205,-0.79,10711150,107315,1.0120395121199075,10591693,25800,25925,25765
2026-09-14T13:04:14+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22215,-300,-1.33,2377005,-724401,-23.357180581968308,67887,22300,22430,22165
2026-09-14T13:04:14+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,29675,-245,-0.82,2047575,-322540,-13.608622366425257,491270,29640,29805,29630
2026-09-14T13:04:14+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,14755,30,0.2,1416480,-255800,-15.2964814504748,169315,14710,14790,14690
2026-09-14T13:04:14+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26500,200,0.76,344500,-47450,-12.106135986733001,210586,25950,26600,25800
2026-09-14T13:04:14+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,205500,-1000,-0.48,616500,-36000,-5.517241379310345,187677,203000,206500,202000
