captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-17T13:06:53+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,121000,300,0.25,484000,-197200,-28.94891368173811,341342,121600,121800,119200
2026-09-17T13:06:53+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,255000,1500,0.59,2550000,-537000,-17.395529640427597,6089397,257000,259000,252000
2026-09-17T13:06:53+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,33900,400,1.19,372900,-71650,-16.11742211224834,669851,33650,34000,33550
2026-09-17T13:06:53+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,138500,1800,1.32,692500,121000,21.172353455818023,354038,137500,140000,136000
2026-09-17T13:06:53+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,128215,515,0.4,1025720,-260980,-20.282894225538197,1197113,128750,129510,126300
2026-09-17T13:06:53+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26315,235,0.9,4868275,-280605,-5.449825981572691,857736,26225,26355,26140
2026-09-17T13:06:53+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26027,227,0.88,9708071,695461,7.716532724704608,21411050,25935,26070,25860
2026-09-17T13:06:53+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26645,345,1.31,11057675,453840,4.279960976382601,13988080,26585,26675,26480
2026-09-17T13:06:53+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23395,470,2.05,2503265,-598141,-19.28612377740934,61230,23295,23400,23240
2026-09-17T13:06:53+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30635,405,1.34,2113815,-256300,-10.813821270275916,192716,30570,30665,30445
2026-09-17T13:06:53+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15035,-25,-0.17,1443360,-228920,-13.68909512761021,140402,15020,15075,14955
2026-09-17T13:06:53+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,25750,350,1.38,334750,-57200,-14.593698175787729,187686,25500,25900,25300
2026-09-17T13:06:53+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,201500,0,0,604500,-48000,-7.35632183908046,175189,202000,202500,200500
