captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-21T09:50:20+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,139400,-600,-0.43,557600,-123600,-18.144450968878452,143139,139500,139900,137300
2026-07-21T09:50:20+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,252500,8500,3.48,2525000,-562000,-18.20537738905086,4219753,247000,253000,243000
2026-07-21T09:50:20+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,34650,-400,-1.14,381150,-63400,-14.261612866944102,288081,34900,35450,34250
2026-07-21T09:50:20+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,129800,-3600,-2.7,649000,77500,13.560804899387577,139745,131200,132200,127000
2026-07-21T09:50:20+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,125975,1470,1.18,1007800,-278900,-21.67560425895702,454469,125000,126720,122300
2026-07-21T09:50:20+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,27655,-10,-0.04,4341835,-184425,-4.07455603522555,198532,27570,27655,27555
2026-07-21T09:50:20+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27360,-5,-0.02,10205280,1192670,13.233347498671305,4876870,27285,27360,27270
2026-07-21T09:50:20+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28170,115,0.41,11690550,1086715,10.248320536862371,887182,27985,28170,27975
2026-07-21T09:50:20+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24930,335,1.36,2667510,-433896,-13.990299883343232,29701,24600,24935,24600
2026-07-21T09:50:20+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,32330,115,0.36,1810480,-154430,-7.85939305108122,110879,32145,32335,32110
2026-07-21T09:50:20+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15620,-75,-0.48,1140260,-17485,-1.5102634863463025,148095,15620,15625,15580
2026-07-21T09:50:20+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,29350,-150,-0.51,381550,-10400,-2.6533996683250414,119076,29250,29550,28750
2026-07-21T09:50:20+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,188600,2700,1.45,565800,-86700,-13.28735632183908,191886,189000,190900,185700
