captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-23T09:50:17+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,148100,1300,0.89,592400,-88800,-13.035819142689373,107814,146500,148500,145000
2026-07-23T09:50:17+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,270500,10000,3.84,2705000,-382000,-12.374473598963394,4295292,269000,273000,267000
2026-07-23T09:50:17+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35950,450,1.27,395450,-49100,-11.044876841750085,446150,36100,36400,35550
2026-07-23T09:50:17+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,132600,1000,0.76,663000,91500,16.010498687664043,89923,130300,133000,130300
2026-07-23T09:50:17+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,132290,5360,4.22,1058320,-228380,-17.74928110670708,223758,130545,132630,130545
2026-07-23T09:50:17+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,27755,-75,-0.27,4357535,-168725,-3.7276912947996803,172156,27755,27805,27735
2026-07-23T09:50:17+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27460,-65,-0.24,10242580,1229970,13.647212072862356,6876096,27480,27510,27445
2026-07-23T09:50:17+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28415,15,0.05,11792225,1188390,11.207171744939448,700191,28390,28475,28375
2026-07-23T09:50:17+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,25015,-375,-1.48,2676605,-424801,-13.69704579148941,37668,24880,25090,24670
2026-07-23T09:50:17+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,32615,15,0.05,1826440,-138470,-7.047142108289947,165123,32575,32685,32555
2026-07-23T09:50:17+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15640,-30,-0.19,1141720,-16025,-1.3841562692993707,229954,15650,15705,15625
2026-07-23T09:50:17+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,30100,1050,3.61,391300,-650,-0.16583747927031509,89470,29150,30150,29150
2026-07-23T09:50:17+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,211000,14100,7.16,633000,-19500,-2.9885057471264367,502338,204500,212000,203000
