captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-31T13:50:18+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,130400,2400,1.88,521600,-159600,-23.429242513211978,498620,127400,130400,125500
2026-08-31T13:50:18+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,253500,-3500,-1.36,2535000,-552000,-17.881438289601554,10061139,249000,255000,246000
2026-08-31T13:50:18+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36375,-475,-1.29,400125,-44425,-9.993251602744348,678888,36350,36450,35550
2026-08-31T13:50:18+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,137300,1300,0.96,686500,115000,20.122484689413824,311994,137100,138000,133100
2026-08-31T13:50:18+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,122710,-1545,-1.24,981680,-305020,-23.705603481775086,1015621,119460,122895,118085
2026-08-31T13:50:18+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26470,-105,-0.4,4896950,-251930,-4.89290874908718,566121,26550,26590,26420
2026-08-31T13:50:18+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26180,-100,-0.38,9765140,752530,8.349745523216914,17744375,26275,26305,26135
2026-08-31T13:50:18+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26665,-170,-0.63,11065975,462140,4.3582345443888935,11976648,26680,26780,26590
2026-08-31T13:50:18+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23105,-1010,-4.19,2472235,-629171,-20.2866377378518,119217,23200,23250,23040
2026-08-31T13:50:18+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30665,-195,-0.63,2115885,-254230,-10.726483736021247,465721,30705,30790,30575
2026-08-31T13:50:18+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15425,20,0.13,1480800,-191480,-11.450235606477383,296796,15435,15485,15390
2026-08-31T13:50:18+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26450,-200,-0.75,343850,-48100,-12.271973466003317,177759,26350,26500,25800
2026-08-31T13:50:18+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,216000,-4500,-2.04,648000,-4500,-0.6896551724137931,373282,214500,216000,209000
