captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-27T09:50:18+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,129850,-1550,-1.18,519400,-161800,-23.752201996476803,182740,133000,134600,129800
2026-08-27T09:50:18+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,264500,3000,1.15,2645000,-442000,-14.318108195659216,4607670,270000,271000,264000
2026-08-27T09:50:18+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36750,400,1.1,404250,-40300,-9.06534698009223,385642,36700,37250,36350
2026-08-27T09:50:18+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,133000,-200,-0.15,665000,93500,16.36045494313211,134511,134900,136200,131500
2026-08-27T09:50:18+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,126730,2030,1.63,1013840,-272860,-21.206186368228803,354954,128780,129690,126520
2026-08-27T09:50:18+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,26630,5,0.02,4606990,-356550,-7.1833812158258015,133212,26830,26830,26610
2026-08-27T09:50:18+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26340,5,0.02,9824820,812210,9.011928841922595,3617085,26435,26540,26320
2026-08-27T09:50:18+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26825,120,0.45,11132375,528540,4.98442308843923,3271589,27085,27100,26800
2026-08-27T09:50:18+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24000,-485,-1.98,2568000,-533406,-17.19884465303801,40097,24250,24305,23990
2026-08-27T09:50:18+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,30845,125,0.41,1943235,-240880,-11.028723304404759,136534,31255,31320,30815
2026-08-27T09:50:18+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15590,-50,-0.32,1231610,-20995,-1.6761069930265327,47888,15640,15665,15570
2026-08-27T09:50:18+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26750,100,0.38,347750,-44200,-11.276948590381426,56333,27150,27500,26600
2026-08-27T09:50:18+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,218500,-1500,-0.68,655500,3000,0.45977011494252873,242550,224500,227000,218000
