captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-12T13:55:17+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,135500,1200,0.89,542000,-139200,-20.434527304756312,376781,135800,137900,134700
2026-08-12T13:55:17+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,256750,17250,7.2,2567500,-519500,-16.828636216391317,20656028,243500,260500,241000
2026-08-12T13:55:17+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,39875,-825,-2.03,438625,-5925,-1.3328084579912272,1688443,40700,41450,39800
2026-08-12T13:55:17+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,128300,600,0.47,641500,70000,12.248468941382328,450520,129000,131500,128200
2026-08-12T13:55:17+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,119025,4865,4.26,952200,-334500,-25.996735835859177,1368620,115465,120790,114185
2026-08-12T13:55:17+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27435,-70,-0.25,4746255,-217285,-4.377621616829924,319566,27365,27475,27335
2026-08-12T13:55:17+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27135,-80,-0.29,10121355,1108745,12.302152206741443,14986774,27075,27180,27035
2026-08-12T13:55:17+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27720,-70,-0.25,11503800,899965,8.4871652567208,9277780,27620,27760,27585
2026-08-12T13:55:17+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,26205,85,0.33,2803935,-297471,-9.591488505535876,106391,26120,26255,26000
2026-08-12T13:55:17+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,31875,-70,-0.22,2008125,-175990,-8.057725898132654,182909,31760,31925,31705
2026-08-12T13:55:17+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15635,50,0.32,1235165,-17440,-1.3922984500301372,167633,15600,15650,15575
2026-08-12T13:55:17+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28450,100,0.35,369850,-22100,-5.638474295190713,241980,28550,29000,28400
2026-08-12T13:55:17+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,217000,3000,1.4,651000,-1500,-0.22988505747126436,613810,215000,220500,214500
