captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-03T12:38:10+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,128000,3600,2.89,512000,-169200,-24.838520258367584,446671,124900,128300,123800
2026-09-03T12:38:10+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,253500,3000,1.2,2535000,-552000,-17.881438289601554,6044759,254000,255000,251000
2026-09-03T12:38:10+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35850,750,2.14,394350,-50200,-11.292318074457317,869443,35350,36150,35250
2026-09-03T12:38:10+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,140500,5600,4.15,702500,131000,22.922134733158355,528489,136100,141000,133800
2026-09-03T12:38:10+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,122000,900,0.74,976000,-310700,-24.1470428227248,562662,122540,122990,120360
2026-09-03T12:38:10+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26145,10,0.04,4836825,-312055,-6.060638430105188,335524,26140,26210,26055
2026-09-03T12:38:10+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25865,5,0.02,9647645,635035,7.046072114515107,20863642,25860,25930,25770
2026-09-03T12:38:10+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26260,25,0.1,10897900,294065,2.773194792261479,12030432,26240,26300,26135
2026-09-03T12:38:10+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22545,145,0.65,2412315,-689091,-22.21866469594758,35239,22580,22605,22410
2026-09-03T12:38:10+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30190,40,0.13,2083110,-287005,-12.109328028386807,287420,30170,30235,30055
2026-09-03T12:38:10+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15325,5,0.03,1471200,-201080,-12.024302150357595,142954,15340,15385,15260
2026-09-03T12:38:10+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26250,200,0.77,341250,-50700,-12.935323383084576,206671,26150,26600,25750
2026-09-03T12:38:10+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,208500,-500,-0.24,625500,-27000,-4.137931034482759,220754,210500,211500,207750
