captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-17T09:50:18+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,141700,4300,3.13,566800,-114400,-16.793893129770993,771767,137400,142400,137200
2026-08-17T09:50:18+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,274500,6500,2.43,2745000,-342000,-11.078717201166182,21669476,275000,275500,266000
2026-08-17T09:50:18+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,40000,-100,-0.25,440000,-4550,-1.0235069171071869,2102824,40100,41400,39500
2026-08-17T09:50:18+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,133000,2000,1.53,665000,93500,16.36045494313211,677841,131500,134500,130200
2026-08-17T09:50:18+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,126250,2675,2.16,1010000,-276700,-21.504624232532834,1534464,127965,128425,123405
2026-08-17T09:50:18+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27700,105,0.38,4792100,-171440,-3.4539864693343865,416080,27670,27775,27595
2026-08-17T09:50:18+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27410,130,0.48,10223930,1211320,13.440279785766831,39803599,27375,27475,27300
2026-08-17T09:50:18+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28185,220,0.79,11696775,1092940,10.307025712867091,21283427,28190,28290,28070
2026-08-17T09:50:18+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,27150,-295,-1.07,2905050,-196356,-6.331193013749248,205929,27280,27340,27035
2026-08-17T09:50:18+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,32410,245,0.76,2041830,-142285,-6.5145379249719,1207860,32415,32525,32285
2026-08-17T09:50:18+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15730,60,0.38,1242670,-9935,-0.793147081482191,343689,15680,15745,15670
2026-08-17T09:50:18+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28750,400,1.41,373750,-18200,-4.643449419568822,268957,28400,28750,28250
2026-08-17T09:50:18+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,228000,1500,0.66,684000,31500,4.827586206896552,750112,227000,232500,225000
