captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-28T09:50:16+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,123800,-6600,-5.06,495200,-186000,-27.304756312389898,233571,126000,127300,123500
2026-07-28T09:50:16+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,231500,-22500,-8.86,2315000,-772000,-25.008098477486236,6990437,238500,240000,230000
2026-07-28T09:50:16+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36000,-1050,-2.83,396000,-48550,-10.921156225396468,494301,36400,37100,35700
2026-07-28T09:50:16+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,128200,-2400,-1.84,641000,69500,12.16097987751531,193220,126900,129500,126900
2026-07-28T09:50:16+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,111530,-12940,-10.4,892240,-394460,-30.65671873785653,465661,115005,115525,111300
2026-07-28T09:50:16+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27305,-275,-1,4723765,-239775,-4.830725651450376,99865,27335,27380,27290
2026-07-28T09:50:16+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27035,-410,-1.49,10084055,1071445,11.888287632550393,1611804,27065,27110,27025
2026-07-28T09:50:16+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27225,-600,-2.16,11298375,694540,6.5498944485650705,919284,27315,27365,27220
2026-07-28T09:50:16+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24365,250,1.04,2607055,-494351,-15.939577082136298,85036,24660,24695,24300
2026-07-28T09:50:16+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,31250,-685,-2.14,1968750,-215365,-9.860515586404563,106752,31355,31405,31240
2026-07-28T09:50:16+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15805,75,0.48,1248595,-4010,-0.32013284315486523,83648,15780,15850,15765
2026-07-28T09:50:16+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,27800,-1450,-4.96,361400,-30550,-7.79436152570481,122839,28700,28800,27700
2026-07-28T09:50:16+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,221500,-3500,-1.56,664500,12000,1.839080459770115,892355,218500,232000,217500
