captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-20T09:50:25+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,143000,-6700,-4.48,572000,-109200,-16.030534351145036,185926,143000,146300,142000
2026-07-20T09:50:25+09:00,KIS_OPEN_API,005930,삼성전자,7,2356500,336642.8571,252750,-2250,-0.88,1769250,-587250,-24.920432845321454,7800795,241000,257500,240000
2026-07-20T09:50:25+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35650,-250,-0.7,392150,-52400,-11.787200539871781,508448,35600,35900,34550
2026-07-20T09:50:25+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,136300,-500,-0.37,681500,110000,19.247594050743658,311110,140800,140800,134600
2026-07-20T09:50:25+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,129550,-2680,-2.03,1036400,-250300,-19.452863915442606,540607,126000,132750,125505
2026-07-20T09:50:25+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,27860,-275,-0.98,4374020,-152240,-3.3634833173525163,186721,27880,27955,27840
2026-07-20T09:50:25+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27565,-295,-1.06,10281745,1269135,14.081769875762959,5679776,27630,27665,27545
2026-07-20T09:50:25+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28325,-670,-2.31,11754875,1151040,10.854940688911134,1459291,28335,28440,28285
2026-07-20T09:50:25+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24815,-1320,-5.05,2655205,-446201,-14.38705541938076,68259,24760,24955,24630
2026-07-20T09:50:25+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,32510,-755,-2.27,1820560,-144350,-7.3463924556341,172359,32500,32640,32465
2026-07-20T09:50:25+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15740,280,1.81,1149020,-8725,-0.753620184064712,227795,15730,15780,15730
2026-07-20T09:50:25+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,30200,-800,-2.58,392600,650,0.16583747927031509,94345,30550,30650,29800
2026-07-20T09:50:25+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,185800,-4200,-2.21,557400,-95100,-14.574712643678161,142112,186700,186700,183300
