captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-02T09:50:20+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,126800,-4400,-3.35,507200,-174000,-25.54315913094539,195939,129700,129700,126600
2026-09-02T09:50:20+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,252750,-8250,-3.16,2527500,-559500,-18.124392614188533,2704580,252000,254500,251000
2026-09-02T09:50:20+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36350,-150,-0.41,399850,-44700,-10.055111910921157,293503,35800,36450,35500
2026-09-02T09:50:20+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,137900,500,0.36,689500,118000,20.64741907261592,208814,137600,138900,135900
2026-09-02T09:50:20+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,121950,-2770,-2.22,975600,-311100,-24.17813010025647,357826,120585,123055,120070
2026-09-02T09:50:20+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26225,-220,-0.83,4851625,-297255,-5.773197277854601,253216,26295,26300,26210
2026-09-02T09:50:20+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25937,-183,-0.7,9674501,661891,7.344054607932664,4685461,26015,26020,25930
2026-09-02T09:50:20+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26370,-355,-1.33,10943550,339715,3.203699416296085,4054127,26435,26460,26360
2026-09-02T09:50:20+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22605,-670,-2.88,2418735,-682671,-22.011661807580175,22485,22685,22685,22560
2026-09-02T09:50:20+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30320,-410,-1.33,2092080,-278035,-11.730865379949918,118874,30405,30405,30310
2026-09-02T09:50:20+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15340,-45,-0.29,1472640,-199640,-11.938192168775563,59789,15385,15400,15335
2026-09-02T09:50:20+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26550,50,0.19,345150,-46800,-11.940298507462686,70269,26100,26750,25900
2026-09-02T09:50:20+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,212500,-2500,-1.16,637500,-15000,-2.2988505747126435,101887,209000,213000,207000
