captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-18T13:50:21+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,121600,700,0.58,486400,-194800,-28.596594245449207,269350,122400,122500,120600
2026-09-18T13:50:21+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,261000,8500,3.37,2610000,-477000,-15.451895043731778,8263829,261000,261500,257500
2026-09-18T13:50:21+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,33450,-50,-0.15,367950,-76600,-17.230907659430887,810361,34000,34150,33300
2026-09-18T13:50:21+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,134050,-3450,-2.51,670250,98750,17.279090113735784,329267,140200,140200,133800
2026-09-18T13:50:21+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,130500,2845,2.23,1044000,-242700,-18.86220564234087,854569,131020,131335,129210
2026-09-18T13:50:21+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26590,240,0.91,4919150,-229730,-4.461747020711301,761369,26425,26595,26415
2026-09-18T13:50:21+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26305,250,0.96,9811765,799155,8.867076240955727,18013686,26130,26310,26125
2026-09-18T13:50:21+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27070,415,1.56,11234050,630215,5.943274296516308,16856200,26860,27070,26850
2026-09-18T13:50:21+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24680,1250,5.34,2640760,-460646,-14.85281191820742,151971,24210,24680,24205
2026-09-18T13:50:21+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,31115,475,1.55,2146935,-223180,-9.416420722201243,263848,30900,31120,30875
2026-09-18T13:50:21+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15100,50,0.33,1449600,-222680,-13.315951874088071,126323,15025,15105,15000
2026-09-18T13:50:21+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,25550,150,0.59,332150,-59800,-15.257048092868988,243290,25900,26100,25500
2026-09-18T13:50:21+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,196900,-2100,-1.06,590700,-61800,-9.471264367816092,842361,201500,202000,196100
