captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-01T09:50:19+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,131500,500,0.38,526000,-155200,-22.783323546682325,133031,129700,133000,129300
2026-09-01T09:50:19+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,258500,-1500,-0.58,2585000,-502000,-16.261742792355037,2981399,256500,259000,254000
2026-09-01T09:50:19+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,36750,200,0.55,404250,-40300,-9.06534698009223,344478,36200,37100,36200
2026-09-01T09:50:19+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,137100,800,0.59,685500,114000,19.94750656167979,192866,134100,138600,134100
2026-09-01T09:50:19+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,124400,-280,-0.22,995200,-291500,-22.654853501204634,408488,123705,124680,122385
2026-09-01T09:50:19+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,26415,5,0.02,4886775,-262105,-5.090524541259459,479049,26400,26440,26315
2026-09-01T09:50:19+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26130,0,0,9746490,733880,8.14281323612139,3417751,26130,26155,26030
2026-09-01T09:50:19+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26690,-5,-0.02,11076350,472515,4.4560765043967585,4745844,26695,26715,26585
2026-09-01T09:50:19+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23225,20,0.09,2485075,-616331,-19.87263196111699,14736,23205,23590,23110
2026-09-01T09:50:19+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30685,5,0.02,2117265,-252850,-10.668258713184803,80658,30685,30715,30570
2026-09-01T09:50:19+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,15400,35,0.23,1478400,-193880,-11.593752242447437,69845,15365,15415,15340
2026-09-01T09:50:19+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26150,-400,-1.51,339950,-52000,-13.266998341625207,47864,26400,26600,26150
2026-09-01T09:50:19+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,217500,500,0.23,652500,0,0.0,100549,217000,218500,214500
