captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-15T13:55:19+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,144600,5000,3.58,578400,-102800,-15.091015854374634,680371,141400,146300,141300
2026-07-15T13:55:19+09:00,KIS_OPEN_API,005930,삼성전자,7,2356500,336642.8571,283000,20000,7.6,1981000,-375500,-15.93464884362402,17338358,283500,284500,273000
2026-07-15T13:55:19+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35250,1400,4.14,387750,-56800,-12.776965470700707,1316498,34600,35950,34550
2026-07-15T13:55:19+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,139050,5050,3.77,695250,123750,21.653543307086615,573070,136000,139500,132300
2026-07-15T13:55:19+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,147415,14215,10.67,1179320,-107380,-8.345379653376856,1695413,143505,148880,141890
2026-07-15T13:55:19+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,28330,145,0.51,4447810,-78450,-1.7332190373509255,711822,28220,28335,28210
2026-07-15T13:55:19+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,28035,125,0.45,10457055,1444445,16.026933374460896,35772576,27935,28040,27915
2026-07-15T13:55:19+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,29520,370,1.27,12250800,1646965,15.531786377287085,7801789,29300,29525,29285
2026-07-15T13:55:19+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,27555,315,1.16,2948385,-153021,-4.933923517269264,111826,27255,27605,27080
2026-07-15T13:55:19+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,33880,430,1.29,1897280,-67630,-3.4418879236199116,535454,33620,33885,33610
2026-07-15T13:55:19+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15505,-175,-1.12,1131865,-25880,-2.23537998436616,323710,15470,15525,15450
2026-07-15T13:55:19+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,31250,1450,4.87,406250,14300,3.6484245439469323,831773,30600,31450,30400
2026-07-15T13:55:19+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,190000,6800,3.71,570000,-82500,-12.643678160919542,461641,188000,191900,187500
