captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-06T09:50:24+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,133300,300,0.23,533200,-148000,-21.72636523781562,174632,132600,135800,132400
2026-08-06T09:50:24+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,235250,-10750,-4.37,2352500,-734500,-23.793326854551346,5768356,241500,246000,235000
2026-08-06T09:50:24+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,37500,-650,-1.7,412500,-32050,-7.209537734787988,630027,38350,38350,37300
2026-08-06T09:50:24+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,131900,3300,2.57,659500,88000,15.398075240594924,99963,130200,132800,130000
2026-08-06T09:50:24+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,112310,-7100,-5.95,898480,-388220,-30.171757208362475,424452,115410,116770,112205
2026-08-06T09:50:24+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27470,-230,-0.83,4752310,-211230,-4.255632069047494,133808,27550,27590,27465
2026-08-06T09:50:24+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27170,-235,-0.86,10134410,1121800,12.44700480770831,2412573,27255,27295,27165
2026-08-06T09:50:24+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27615,-475,-1.69,11460225,856390,8.076229024687766,747940,27715,27770,27600
2026-08-06T09:50:24+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,26207,-1058,-3.88,2804149,-297257,-9.584588409256963,65974,26155,26395,26140
2026-08-06T09:50:24+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,31745,-555,-1.72,1999935,-184180,-8.432706153293209,184807,31850,31925,31740
2026-08-06T09:50:24+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15430,-155,-0.99,1218970,-33635,-2.6852040347914943,96317,15460,15515,15420
2026-08-06T09:50:24+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28100,-150,-0.53,365300,-26650,-6.799336650082918,103422,28000,28300,27900
2026-08-06T09:50:24+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,228000,-1000,-0.44,684000,31500,4.827586206896552,296626,225000,230500,222000
