captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-24T13:50:19+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,140100,-9700,-6.48,560400,-120800,-17.733411626541397,628048,146300,146800,136300
2026-07-24T13:50:19+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,248750,-21250,-7.87,2487500,-599500,-19.420149011985746,18394886,266000,266500,247000
2026-07-24T13:50:19+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35950,-1200,-3.23,395450,-49100,-11.044876841750085,1197574,36450,36800,35500
2026-07-24T13:50:19+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,132700,2200,1.69,663500,92000,16.097987751531058,866814,129200,133800,129200
2026-07-24T13:50:19+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,121250,-10750,-8.14,970000,-316700,-24.613351985699854,1006806,130400,130400,120555
2026-07-24T13:50:19+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,27275,-295,-1.07,4282175,-244085,-5.392642048843857,461294,27460,27480,27185
2026-07-24T13:50:19+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26985,-295,-1.08,10065405,1052795,11.681355345454868,39236268,27170,27195,26895
2026-07-24T13:50:19+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27625,-535,-1.9,11464375,860540,8.115365808690912,8273862,27945,27970,27485
2026-07-24T13:50:19+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,24210,-655,-2.63,2590470,-510936,-16.474334543752093,114837,24500,24725,24070
2026-07-24T13:50:19+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,31715,-610,-1.89,1776040,-188870,-9.612145085525546,462293,32055,32100,31550
2026-07-24T13:50:19+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15545,-15,-0.1,1134785,-22960,-1.9831655502722965,222915,15580,15610,15475
2026-07-24T13:50:19+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,29050,-950,-3.17,377650,-14300,-3.6484245439469323,381263,29800,30000,28500
2026-07-24T13:50:19+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,206000,-14000,-6.36,618000,-34500,-5.287356321839081,705970,215000,216500,202000
