captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-14T12:25:29+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,141000,3600,2.62,564000,-117200,-17.204932472108045,424282,137400,142300,137200
2026-08-14T12:25:29+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,270000,2000,0.75,2700000,-387000,-12.536443148688047,11487359,275000,275500,266000
2026-08-14T12:25:29+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,39725,-375,-0.94,436975,-7575,-1.7039703070520753,1541195,40100,41400,39500
2026-08-14T12:25:29+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,133400,2400,1.83,667000,95500,16.710411198600177,389171,131500,134500,130200
2026-08-14T12:25:29+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,124910,1335,1.08,999280,-287420,-22.337763270381597,1117911,127965,128425,123405
2026-08-14T12:25:29+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27630,35,0.13,4779990,-183550,-3.697965564899245,298244,27670,27775,27610
2026-08-14T12:25:29+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27330,50,0.18,10194090,1181480,13.10918812641399,26972605,27375,27475,27315
2026-08-14T12:25:29+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28105,140,0.5,11663575,1059740,9.993931440841921,10030605,28190,28290,28075
2026-08-14T12:25:29+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,27115,-330,-1.2,2901305,-200101,-6.451944698630234,106018,27280,27340,27035
2026-08-14T12:25:29+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,32315,150,0.47,2035845,-148270,-6.78856195758923,684495,32415,32525,32285
2026-08-14T12:25:29+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15685,15,0.1,1239115,-13490,-1.0769556244785867,166130,15680,15745,15670
2026-08-14T12:25:29+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28400,50,0.18,369200,-22750,-5.804311774461028,126529,28400,28600,28250
2026-08-14T12:25:29+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,226750,250,0.11,680250,27750,4.252873563218391,496644,227000,232500,225000
