captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-13T09:57:46+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,149200,1700,1.15,596800,-84400,-12.389900176159719,184499,148000,151100,147100
2026-07-13T09:57:46+09:00,KIS_OPEN_API,005930,삼성전자,7,2356500,336642.8571,274750,-10250,-3.6,1923250,-433250,-18.38531720772332,5015071,285000,292500,274500
2026-07-13T09:57:46+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35550,200,0.57,391050,-53500,-12.034641772579011,440586,35400,35900,35150
2026-07-13T09:57:46+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,136100,7600,5.91,680500,109000,19.07261592300962,278844,130100,136300,130000
2026-07-13T09:57:46+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,140720,-5660,-3.87,1125760,-160940,-12.507966114867491,453724,143945,148040,140670
2026-07-13T09:57:46+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,28505,120,0.42,4475285,-50975,-1.1262057416056523,182572,28410,28530,28380
2026-07-13T09:57:46+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,28200,115,0.41,10518600,1505990,16.709809921876126,3901694,28100,28230,28080
2026-07-13T09:57:46+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,29565,70,0.24,12269475,1665640,15.707901905301242,1775908,29515,29705,29495
2026-07-13T09:57:46+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,28550,-955,-3.24,3054850,-46556,-1.5011256185097985,59749,28700,28700,28500
2026-07-13T09:57:46+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,33930,90,0.27,1900080,-64830,-3.2993877582179336,90424,33880,34085,33840
2026-07-13T09:57:46+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,15760,55,0.35,1150480,-7265,-0.6275129670177803,73985,15725,15770,15690
2026-07-13T09:57:46+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,32550,950,3.01,423150,31200,7.960199004975125,239087,31800,33300,31400
2026-07-13T09:57:46+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,193050,1750,0.91,579150,-73350,-11.241379310344827,173879,191100,195000,190000
