captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-30T09:50:23+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,120300,-100,-0.08,481200,-200000,-29.359953024075164,287871,115000,122450,115000
2026-07-30T09:50:23+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,206000,-2500,-1.2,2060000,-1027000,-33.26854551344347,9927613,214000,217000,202000
2026-07-30T09:50:23+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35800,500,1.42,393800,-50750,-11.416038690810932,847214,35000,36000,34750
2026-07-30T09:50:23+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,127800,7400,6.15,639000,67500,11.811023622047244,243714,121600,128000,120000
2026-07-30T09:50:23+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,93460,-4875,-4.96,747680,-539020,-41.89166083780213,865226,95750,98730,92350
2026-07-30T09:50:23+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,26470,-460,-1.71,4579310,-384230,-7.741047719974051,178679,26530,26555,26410
2026-07-30T09:50:23+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26185,-405,-1.52,9767005,754395,8.370438751926468,3514369,26270,26270,26135
2026-07-30T09:50:23+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26080,-390,-1.47,10823200,219365,2.0687326802048505,1253764,26140,26180,26050
2026-07-30T09:50:23+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,22230,-870,-3.77,2378610,-722796,-23.305429859876455,94617,22345,22365,22080
2026-07-30T09:50:23+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,29985,-460,-1.51,1889055,-295060,-13.509361915466906,186469,30040,30100,29955
2026-07-30T09:50:23+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15660,-215,-1.35,1237140,-15465,-1.234627037254362,101398,15830,15830,15650
2026-07-30T09:50:23+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26950,1000,3.85,350350,-41600,-10.613598673300165,201510,25600,27400,25600
2026-07-30T09:50:23+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,197100,-4400,-2.18,591300,-61200,-9.379310344827587,473731,198500,205500,195900
