captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-04T09:55:15+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,127000,-2600,-2.01,508000,-173200,-25.425719318849087,163225,128400,129700,127000
2026-08-04T09:55:15+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,232000,-7500,-3.13,2320000,-767000,-24.846128927761583,8406931,244500,244500,230500
2026-08-04T09:55:15+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,37200,0,0,409200,-35350,-7.951861432909683,1027953,37600,38000,36700
2026-08-04T09:55:15+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,127200,300,0.24,636000,64500,11.286089238845145,138858,125900,129100,125600
2026-08-04T09:55:15+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,109695,-2210,-1.97,877560,-409140,-31.79762182326883,517307,114525,116005,109350
2026-08-04T09:55:15+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27130,150,0.56,4693490,-270050,-5.440673390362524,197333,27290,27330,27120
2026-08-04T09:55:15+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,26840,140,0.52,10011320,998710,11.081251712877846,4868572,27010,27030,26830
2026-08-04T09:55:15+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27095,130,0.48,11244425,640590,6.041116256524172,1268129,27350,27365,27090
2026-08-04T09:55:15+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,25350,1025,4.21,2712450,-388956,-12.541279664771396,62904,25545,25780,25235
2026-08-04T09:55:15+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,31160,175,0.56,1963080,-221035,-10.120117301515718,164345,31430,31465,31145
2026-08-04T09:55:15+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15460,25,0.16,1221340,-31265,-2.4959983394605643,137773,15485,15605,15455
2026-08-04T09:55:15+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,27150,-450,-1.63,352950,-39000,-9.950248756218906,88969,27750,27800,27100
2026-08-04T09:55:15+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,226000,18500,8.92,678000,25500,3.9080459770114944,1195252,219000,231500,215000
