captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-18T09:55:15+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,141500,-200,-0.14,566000,-115200,-16.911332941867293,125800,141800,142300,140700
2026-08-18T09:55:15+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,283000,8500,3.1,2830000,-257000,-8.325234855847102,6187529,283000,288000,281500
2026-08-18T09:55:15+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,39000,-1000,-2.5,429000,-15550,-3.4979192441795073,694369,39650,39850,38600
2026-08-18T09:55:15+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,131500,-1500,-1.13,657500,86000,15.04811898512686,147697,133100,133100,130500
2026-08-18T09:55:15+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,132525,6275,4.97,1060200,-226500,-17.60317090230823,757190,129590,133925,129585
2026-08-18T09:55:15+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27390,-310,-1.12,4738470,-225070,-4.534465321121619,224501,27465,27470,27380
2026-08-18T09:55:15+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27095,-315,-1.15,10106435,1093825,12.136606377065023,5072447,27190,27190,27085
2026-08-18T09:55:15+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,28005,-180,-0.64,11622075,1018240,9.602563600810461,1885321,28085,28090,27990
2026-08-18T09:55:15+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,27155,5,0.02,2905585,-195821,-6.313942773051965,51416,27400,27400,27085
2026-08-18T09:55:15+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,32205,-205,-0.63,2028915,-155200,-7.105852942725085,132573,32290,32295,32190
2026-08-18T09:55:15+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15590,-140,-0.89,1231610,-20995,-1.6761069930265327,147730,15645,15650,15580
2026-08-18T09:55:15+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28350,-400,-1.39,368550,-23400,-5.970149253731343,86050,28600,28800,28150
2026-08-18T09:55:15+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,224500,-3500,-1.54,673500,21000,3.218390804597701,238361,225500,226000,220500
