captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-09-09T13:50:22+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,126800,1400,1.12,507200,-174000,-25.54315913094539,476448,123900,127300,123900
2026-09-09T13:50:22+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,271000,1500,0.56,2710000,-377000,-12.212504049238742,11582597,269500,275000,268500
2026-09-09T13:50:22+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35200,-200,-0.56,387200,-57350,-12.900686087054325,956714,35400,35600,34950
2026-09-09T13:50:22+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,134700,-2100,-1.54,673500,102000,17.84776902887139,473320,137800,137800,133200
2026-09-09T13:50:22+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,135555,4020,3.06,1084440,-202260,-15.71928188388902,1023343,131775,136935,131775
2026-09-09T13:50:22+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,185,5148880,27831.78378,25770,-170,-0.66,4767450,-381430,-7.408018831279812,995851,25755,25845,25710
2026-09-09T13:50:22+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,25495,-165,-0.64,9509635,497025,5.5147731900082215,25165970,25475,25570,25430
2026-09-09T13:50:22+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,26195,-120,-0.46,10870925,267090,2.5188056962410297,13032153,26135,26285,26090
2026-09-09T13:50:22+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,23240,335,1.46,2486680,-614726,-19.82088123902514,177723,23120,23360,23120
2026-09-09T13:50:22+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,69,2370115,34349.49275,30120,-130,-0.43,2078280,-291835,-12.313115608314366,1046523,30050,30220,30000
2026-09-09T13:50:22+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,96,1672280,17419.58333,14785,-150,-1,1419360,-252920,-15.124261487310736,151046,14810,14835,14755
2026-09-09T13:50:22+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,26500,-150,-0.56,344500,-47450,-12.106135986733001,191536,26650,26850,26400
2026-09-09T13:50:22+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,211000,-3500,-1.63,633000,-19500,-2.9885057471264367,453197,214500,216000,210000
