captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-08-11T09:50:15+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,135800,300,0.22,543200,-138000,-20.25836758661186,103792,133800,136700,133800
2026-08-11T09:50:15+09:00,KIS_OPEN_API,005930,삼성전자,10,3087000,308700,230000,0,0,2300000,-787000,-25.49400712666019,3388031,229500,232500,227500
2026-08-11T09:50:15+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,40650,1100,2.78,447150,2600,0.5848610954898211,750918,39450,40750,39200
2026-08-11T09:50:15+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,130100,-300,-0.23,650500,79000,13.823272090988626,99865,130500,130800,128500
2026-08-11T09:50:15+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,111970,370,0.33,895760,-390940,-30.383150695577836,468215,109630,112365,108305
2026-08-11T09:50:15+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,173,4963540,28690.98266,27480,-85,-0.31,4754040,-209500,-4.220777912538229,110216,27525,27555,27465
2026-08-11T09:50:15+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,27185,-90,-0.33,10140005,1127395,12.50908449383697,3548353,27255,27270,27165
2026-08-11T09:50:15+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,27760,-200,-0.72,11520400,916565,8.643712392733384,733226,27770,27825,27735
2026-08-11T09:50:15+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,26095,-1060,-3.9,2792165,-309241,-9.97099380087612,39777,26010,26220,26000
2026-08-11T09:50:15+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,63,2184115,34668.49206,31920,-225,-0.7,2010960,-173155,-7.927925040577076,96475,31925,31990,31890
2026-08-11T09:50:15+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,79,1252605,15855.75949,15580,75,0.48,1230820,-21785,-1.7391755581368427,66764,15605,15645,15575
2026-08-11T09:50:15+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,28350,100,0.35,368550,-23400,-5.970149253731343,59842,28150,28350,27600
2026-08-11T09:50:15+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,213500,2000,0.95,640500,-12000,-1.839080459770115,208299,214000,215500,209500
